Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2021,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 01,paper and cardboard packaging,As above,,,,,533.68,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 02,plastic packaging,As above,23.94,0.0,23.94,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 02,plastic packaging,As above,,,,,23.94,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 04,metallic packaging,As above,2.9,0.0,2.9,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 04,metallic packaging,As above,,,,,2.04,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 04,metallic packaging,As above,,,,,0.86,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 07,glass packaging,As Above,136.35,0.0,136.35,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 07,glass packaging,As above,,,,,136.35,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 09,textile packaging,As above,84.33,0.0,84.33,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 09,textile packaging,As above,,,,,19.52,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 09,textile packaging,As above,,,,,64.81,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,16 02 13* C,"Non-Municipal waste TVs and monitors, flat screens",As above,123.805,0.0,123.805,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,16 02 13* C,"Non-Municipal waste TVs and monitors, flat screens",As above,,,,,123.805,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,As above,8.42,0.0,8.42,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,As Bove,,,,,8.42,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,16 06 01*,lead batteries,As above,12.04,0.0,12.04,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,16 06 01*,lead batteries,As above,,,,,12.04,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,16 06 04,alkaline batteries (except 16 06 03),As above,6.34,0.0,6.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,16 06 04,alkaline batteries (except 16 06 03),As above,,,,,6.34,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,17 08 02,gypsum-based construction materials other than those mentioned in 17 08 01,As above,89.3,0.0,89.3,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,17 08 02,gypsum-based construction materials other than those mentioned in 17 08 01,As above,,,,,89.3,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",As above,4577.82,0.0,4577.82,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",As above,,,,,123.66,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",As above,,,,,4390.82,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",As above,,,,,63.34,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Fines,,,,,25862.92,R03 - Composting (aerobic),,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As above,,,,,2466.34,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2021,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As above,,,,,5449.3,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2021,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Fines,,,,,7832.84,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2021,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As above,,,,,204.02,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Fines,,,,,798.56,,No,R03 - Anaerobic digestion
2021,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As above,,,,,2472.86,R12 - Production of fuel from waste incl SRF and RDF,No,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,fines,,,,,6206.72,R03 - Composting (aerobic),,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As above,,,,,2124.84,R12 - Production of fuel from waste incl SRF and RDF,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Fines,,,,,26.62,,No,R03 - Anaerobic digestion
2021,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As above,,,,,139959.45,R01 - Incineration plant (use as fuel) - non-hazardous waste,,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,20 01 01,paper and cardboard,As above,100.02,0.0,100.02,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,20 01 01,paper and cardboard,As above,,,,,100.02,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,As above,1.49,0.0,1.49,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,As above,,,,,1.45,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,As above,,,,,0.04,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,20 01 23*,"Household waste fridges and freezers and other devices containing HCFC, HFC",As above,152.418,0.0,152.418,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,20 01 23*,"Household waste fridges and freezers and other devices containing HCFC, HFC",As above,,,,,152.418,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,20 01 25,edible oil and fat,As above,0.72,0.0,0.72,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,20 01 25,edible oil and fat,As above,,,,,0.72,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,20 01 27*,"paint, inks, adhesives and resins containing hazardous substances",As Above,277.1,0.0,277.1,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Ballymount Baling Station - W0003,Accepted,Transferred,20 01 27*,"paint, inks, adhesives and resins containing hazardous substances",As above,,,,,277.1,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2021,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,20 01 33*,"batteries and accumulators included in 16 06 01, 16 06 02 or 16 06 03 and unsorted batteries and accumulators containing these batteries",As above,0.82,0.0,0.82,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
